venue	lon	lat	countryCode	place	venueLabel	placeLabel	osm_way	website	address	eventVenueType	eventVenueTypeLabel	osm_node	osm_relation
Q57315636			FR	Q12191	Maison de la culture de Loire-Atlantique	Nantes				Q1329623	cultural center		
Q57336105	8.66673	49.98614	DE	Q14932	Stadthalle Langen	Langen		http://www.neue-stadthalle-langen.de/	Südliche Ringstraße 77, 63225 Langen (Hessen)	Q1329623	cultural center		
Q573848	-104.996	39.7419	US	Q1261	Colorado Convention Center	Colorado				Q1378975	convention center		
Q5741074	-6.1358509852247	36.688749410681	ES	Q12303	Calleón de los Bolos	Jerez de la Frontera				Q1329623	cultural center		
Q57422728	37.630089293098	55.744247273476	RU	Q649	DOM Cultural Centre	Moscow		http://dom.com.ru/		Q1329623	cultural center		
Q57496510	15.3008906	50.6033997	CZ	Q800147	Sokolovna Chuchelna	Chuchelna			Chuchelna 243, 513 01 Chuchelna	Q1329623	cultural center		
Q5749691	-91.38788	44.93641	US	Q940349	Heyde Center for the Arts	Chippewa Falls		http://www.cvca.net		Q1329623	cultural center		
Q57546860	12.70014	50.72189	DE	Q57929	Stadthalle Oelsnitz im Erzgebirge	Oelsnitz, Erzgebirge		http://www.stadthalle-oelsnitz.de/	Innere Neuwieser Straße, 09376 Oelsnitz/Erzgeb.	Q1329623	cultural center		
Q57547255	12.169667	50.421083	DE	Q46845	Schützenhaus Oelsnitz	Oelsnitz			Adolf-Damaschke-Straße 57, 08606 Oelsnitz/Vogtland	Q1329623	cultural center		
Q5754806	-0.228095	40.938146	ES	Q737161	Casa de Cultura	Calanda				Q1329623	cultural center		
Q5754806	-0.228095	40.938146	ES	Q804156	Casa de Cultura	Bajo Aragon				Q1329623	cultural center		
Q5755136	-96.71825	17.057472222222	MX	Q2000066	Casa de la Cultura Oaxaqueña	Oaxaca de Juárez Municipality				Q1329623	cultural center		
Q5755161	-5.9937777777778	37.392361111111	ES	Q8717	Casa de la Memoria de Al-Andalus (Sevilla)	Seville		https://www.casadelamemoria.es/		Q1329623	cultural center		
Q5755652	-70.74144	-34.175352	CL	Q4582	Casa patronal del fundo El Puente	Rancagua	464456702			Q1329623	cultural center		
Q5755704			AR		Casal de Catalunya			http://casal.org.ar/		Q1329623	cultural center		
Q5756607	-70.53923889	-33.41899167	CL	Q2887	Santa Rosa de Apoquindo	Santiago				Q1329623	cultural center		
Q5757169	-4.5282	36.5892	ES	Q488869	Castillo de Bil Bil	Benalmádena				Q1329623	cultural center		
Q5761023	-6.1421955221347	36.686642147145	ES	Q12303	Centro Andaluz de Flamenco	Jerez de la Frontera		http://www.centroandaluzdeflamenco.es/	Plaza de San Juan 1	Q1329623	cultural center		
Q5761138	-64.1844188	-31.4185973	ES		Centro Cultural España-Córdoba					Q1329623	cultural center		
Q5761141			AR	Q44059	Centro Cultural Estacion Provincial	La Plata		https://www.estacionprovincial.com.ar/		Q1329623	cultural center		
Q5761148			ES		Centro Cultural Hispano-Guineano			http://www.aecid.es/galerias/que-hacemos/descargas/Guinea._Malabo.pdf		Q1329623	cultural center		
Q5761161	-70.68	-33.44527778	CL	Q13045	Centro Cultural Matucana 100	Estación Central	389978949	http://www.m100.cl/		Q1329623	cultural center		
Q5761166	-3.7940138888889	37.771108333333	ES	Q15681	Centro Cultural Palacio de Villardompardo	Jaén		http://www.dipujaen.es/conoce-diputacion/areas-organismos-empresas/areaC/centro-cultural-palacio-villadompardo/palacio-villadompardo/		Q1329623	cultural center		
Q5761167	-57.949862381385	-34.913956531109	AR	Q260600	Pasaje Dardo Rocha Cultural Centre	La Plata Partido				Q1329623	cultural center		
Q5761170			ES	Q180611	Sanagustin (cultural center)	Azpeitia				Q1329623	cultural center		
Q5761183	-58.388679230968	-34.603762912482	AR	Q1486	Centro Cultural de la Cooperación	Buenos Aires				Q1329623	cultural center		
Q5761187			GT	Q1555	Instituto Guatemalteco de Cultura Hispánica	Guatemala City		http://cceguatemala.org		Q1329623	cultural center		
Q5761381			ES	Q6120523	Centro Municipal de Arte Flamenco La Merced	Santa María				Q1329623	cultural center		
Q5761575			VE	Q374734	La Estancia Art Center	Municipio Chacao		http://www.pdvsalaestancia.com		Q1329623	cultural center		
Q5761575			VE	Q6063618	La Estancia Art Center	Parroquia Cardón		http://www.pdvsalaestancia.com		Q1329623	cultural center		
Q5761581	-4.4749307992673	36.726874181376	ES	Q7258843	La Caja Blanca	Puerto de la Torre (District 10)			Avenida Editor Ángel Caffarena 8	Q1329623	cultural center		
Q5761617	-99.17575833	19.42301389	MX	Q1489	Centro de Cultura Digital	Mexico City		https://www.centroculturadigital.mx/		Q1329623	cultural center		
Q57616697	11.96606	51.20555	DE	Q14815	Kulturhaus der Stadt Weißenfels	Weißenfels		http://www.kulturhaus-weissenfels.de/	Merseburger Straße 14, 06667 Weißenfels	Q1329623	cultural center		
Q5762046	-83.739	42.279	US	Q485172	Hill Auditorium	Ann Arbor		http://www.music.umich.edu/about/facilities/central_campus/hill/		Q253275	lecture hall		
Q5762046	-83.739	42.279	US	Q485172	Hill Auditorium	Ann Arbor		https://arts.umich.edu/museums-cultural-attractions/hill-auditorium/		Q253275	lecture hall		
Q5762046	-83.739	42.279	US	Q485172	Hill Auditorium	Ann Arbor		https://arts.umich.edu/museums-cultural-attractions/hill-auditorium/		Q230752	auditorium		
Q5762046	-83.739	42.279	US	Q485172	Hill Auditorium	Ann Arbor		http://www.music.umich.edu/about/facilities/central_campus/hill/		Q230752	auditorium		
Q57741626	10.16412	51.23277	DE	Q517804	Kulturhaus Geismar	Geismar				Q1329623	cultural center		
Q57745238			FI	Q181854	Kulttuuritila Nuijamies	Lappeenranta		https://www.nuijamies.fi/	Valtakatu 39, 53100 Lappeenranta	Q1329623	cultural center		
Q57748940	-47.9420976	-15.7598307	BR	Q2844	Auditório Joaquim Nabuco	Brasília				Q230752	auditorium		
Q57773808	11.358633	49.387567	DE	Q435295	Kulturtreff am Baudergraben	Altdorf bei Nürnberg			Baudergraben 1	Q1329623	cultural center		
Q57838809	11.55478	48.122104	DE	Q537044	Bahnwärter Thiel	Ludwigsvorstadt-Isarvorstadt		http://www.bahnwaerterthiel.de/		Q1329623	cultural center		
Q57943665	-73.716493	45.558686	CA	Q141810	Maison des arts de Laval	Laval		https://www.laval.ca/maisondesarts/Pages/Fr/accueil.aspx	1395, boul. de la Concorde Ouest, Laval, Québec, H7N 5W1	Q1329623	cultural center		
Q57946140			GR	Q18018042	Kydonieos foundation	Andros Municipality				Q1329623	cultural center		
Q57946523	11.50443	50.46314	DE	Q530139	Kulturhaus Ossla	Wurzbach				Q1329623	cultural center		
Q57988	2.44307	48.86202	FR	Q193370	Nouveau théâtre de Montreuil	Montreuil		https://www.theatrepublicmontreuil.com/		Q230752	auditorium		
Q57999257			US		Hall of Nations Convention Center					Q1378975	convention center		
Q58005275			US	Q60	French Institute Alliance Française	New York				Q1329623	cultural center		
Q58073283	-77.03150264324	38.912760745301	US	Q61	Goethe-Institut Washington	Washington, D.C.		https://www.goethe.de/ins/us/en/sta/wsh.html	1377 R St NW Ste 300, Washington, DC 20009	Q1329623	cultural center		
Q58073283	-77.03150264324	38.912760745301	US	Q61	Goethe-Institut Washington	Washington, D.C.		https://www.goethe.de/ins/us/de/sta/wsh.html	1377 R St NW Ste 300, Washington, DC 20009	Q1329623	cultural center		
Q581044	-73.98376	40.77251	US	Q11299	Lincoln Center for the Performing Arts	Manhattan		https://www.lincolncenter.org/		Q1329623	cultural center		
Q5818351	-98.7344776	20.1282716	MX	Q80903	Edificio central UAEH	Hidalgo		http://www.uaeh.edu.mx		Q1329623	cultural center		
Q58215251	-5.47605	56.41902	GB	Q202174	Corran Halls	Argyll and Bute		http://www.liveargyll.co.uk/halls/corran-halls-oban	54 Corran Esplanade, Oban PA34 5AB	Q1329623	cultural center		
Q582203	23.754164	37.98111	GR	Q1224979	Athens Concert Hall	Athens Municipality	32297072	https://www.megaron.gr	Βασιλίσσης Σοφίας 85 και Πέτρου Κόκκαλη 1, Αθήνα 115 21	Q1378975	convention center		
Q58289412	4.4680191	50.3917355	BE	Q81046	Centre Culturel de Couillet	Charleroi			Rue Emile Vandervelde 2-4, 6010 Charleroi	Q1329623	cultural center		
Q58317900	-38.5259335	-12.9896445	BR		Goethe-Institut Salvador			https://www.goethe.de/ins/br/pt/sta/sal.html		Q1329623	cultural center		
Q58345729	-1.5192461	54.8857598	GB	Q188304	Arts Centre Washington	Sunderland		https://www.artscentrewashington.co.uk/		Q1329623	cultural center	429569462	
Q58366024	-6.8372222222222	34.029166666667	MA	Q3551	Dar Mouline	Rabat			11, rue El Hassani	Q1329623	cultural center		
Q58392360	-5.274033	35.616095	MA	Q2626632	Martil church	Martil				Q1329623	cultural center		
Q5839744	-5.99528611	37.40003611	ES	Q8717	Espacio Santa Clara (Sevilla)	Seville				Q1329623	cultural center		
Q5839829	-4.4666111111111	36.716972222222	ES	Q8851	Espaciu	Málaga		http://www.espaciu.com/		Q1329623	cultural center		
Q5841312	-58.5081	-34.8775	AR	Q2510045	Canning train station	Ezeiza Partido				Q1329623	cultural center		
Q5841542	-58.0159	-35.5709	AR	Q860350	Chascomús train station	Chascomús Partido			Belgrano 344	Q1329623	cultural center		
Q5842159	-57.9029	-34.8622	AR	Q768431	Ensenada train station	Ensenada Partido			Alberdi y Sidotti	Q1329623	cultural center		
Q5842754	-60.8911	-38.3281	AR	Q585345	Indio Rico train station	Coronel Pringles Partido			Acceso Indio Rico y Calle 6	Q1329623	cultural center		
Q5843724	-59.4267	-34.6447	AR	Q2348421	Mercedes train station Belgrano	Mercedes Partido		https://turismo.mercedes.gob.ar/complejo-cultural-la-trocha/	Calle 40 nº 510	Q1329623	cultural center		
Q5844287	-55.8855	-27.3706	AR	Q44238	Posadas train station	Posadas				Q1329623	cultural center		
Q5844777	-68.5368	-31.539	AR	Q44805	San Juan train station	San Juan Province				Q1329623	cultural center		
Q5844791	-66.34833333	-33.29888889	AR	Q955598	San Luis train station	Juan Martín de Pueyrredón Department		https://sanluislaciudad.gob.ar/locations/centro-cultural-jose-la-via/		Q1329623	cultural center		
Q5845192	-62.0253	-37.1306	AR	Q1982616	Tres Arroyos train station	Tres Arroyos Partido				Q1329623	cultural center		
Q5845198	-62.865028956367	-36.456516290505	AR	Q2388331	Tres Lomas train station	Tres Lomas Partido			25 de Mayo street	Q1329623	cultural center		
Q5847657	102.285	2.2716666666667	MY	Q4398232	Melaka International Trade Centre	Melaka Tengah District		http://mitc.org.my/		Q1378975	convention center		
Q58489697	12.342395	52.606279	DE	Q525425	Kulturzentrum Rathenow	Rathenow		https://www.kulturzentrum-rathenow.de/	Märkischer Platz 3, 14712 Rathenow	Q1329623	cultural center		
Q5864290	-101.66049374671	21.116109148989	MX	Q61306	Forum Cultural Guanajuato	Guanajuato City				Q1329623	cultural center		
Q5874296	-71.7281	42.2868	US	Q771	Hoagland-Pincus Conference Center	Massachusetts				Q1378975	convention center		
Q5893988	-85.825083	40.795961	US	Q989967	Honeywell Center	Wabash		https://www.honeywellarts.org/	275 W. Market Street, Wabash IN 46992	Q1378975	convention center		
Q5893988	-85.825083	40.795961	US	Q989967	Honeywell Center	Wabash		https://www.honeywellarts.org/	275 W. Market Street, Wabash IN 46992	Q1329623	cultural center		
Q5894593	59.598194444444	36.29325	IR	Q1270617	Behesht Cultural Center (Mashhad)	Mashhad County	688367430	https://behesht.etefaq.org/		Q1329623	cultural center		
Q58973843	-6.849421	34.022314	MA	Q3551	Saint-Joseph church	Rabat				Q1329623	cultural center		
Q5905460	-0.124385	51.522767	GB	Q202088	Horse Hospital	London Borough of Camden		http://www.thehorsehospital.com/	Colonnade, London, WC1N 1HX, England	Q1329623	cultural center		
Q59076641	8.5633333333333	60.630555555556	NO	Q113538	Ål house of culture	Ål		http://www.aal.kulturhus.no/	Myren 40, 3570 Ål	Q1329623	cultural center		
Q5912480	-6.354832247	36.77605811	ES	Q210887	Iglesia de Nuestra Señora de la Merced	Sanlúcar de Barrameda				Q230752	auditorium		
Q5912501			CA		Hotspur Resorts					Q1378975	convention center		
Q59139861	-0.37008333333333	39.473638888889	ES	Q8818	Edificio del Centro Cultural Bancaja	Valencia				Q1329623	cultural center		
Q59139861	-0.37008333333333	39.473638888889	ES	Q9019062	Edificio del Centro Cultural Bancaja	La Xerea				Q1329623	cultural center		
Q59164715	56.307777777778	58.105555555556	RU	Q915	Dvorets Kultury imeni Chekhova	Perm			улица Писарева, 1, улица Вильямса, 1	Q1329623	cultural center		
Q59165594	56.285	58.019444444444	RU	Q915	"Cinema ""Molot"", Perm"	Perm			улица Лебедева, 40	Q1329623	cultural center		
Q5917091	-6.122631843	36.69529961	ES	Q12303	Institución Ferial de Cádiz	Jerez de la Frontera				Q1378975	convention center		
Q5917329	-99.166565435559	19.432688899332	MX	Q1489	French Institute of Latin America	Mexico City		https://ifal.mx	Calle Río Nazas 43	Q1329623	cultural center		
Q5917329	-99.166565435559	19.432688899332	MX	Q1489	French Institute of Latin America	Mexico City		https://www.ifal.mx	Calle Río Nazas 43	Q1329623	cultural center		
Q59184821	23.70812	37.9743	GR	Q1224979	138 Pireos St.	Athens Municipality		https://www.benaki.gr/index.php?option=com_buildings&view=building&id=13&Itemid=135&lang=el&Itemid=524&lang=en	138 Pireos & Andronikou St	Q1329623	cultural center		
Q5921775	-67.964805555556	10.208972222222	VE	Q54880	Isla Multiespacio	Valencia		http://www.ejemplo.com		Q1378975	convention center		
Q59262915	50.5994	26.2205	BH	Q528953	Isa Cultural Centre	Capital Governorate		http://www.icc.gov.bh/	Road No 2407, Manama, Kingdom of Bahrain	Q1329623	cultural center		
Q5933989			IR	Q643031	cultural centers in Tehran	Tehran County				Q1329623	cultural center		
Q5935450	51.469861111111	35.652416666667	IR	Q5377788	Khavaran Cultural Center	District 15		https://khavaran.farhangsara.ir/		Q1329623	cultural center		
Q59357772	34.36901	47.57524	UA	Q156760	Metal worker's Palace of Culture	Nikopol		http://elit-club.at.ua/		Q1329623	cultural center		
Q59357772	34.36901	47.57524	UA	Q156760	Metal worker's Palace of Culture	Nikopol		http://nzf.com.ua/		Q1329623	cultural center		
Q59377954	-93.396873	48.609743	CA	Q1438546	Fort Frances Museum and Cultural Centre	Fort Frances			259 Scott Street	Q1329623	cultural center		
Q5939555	51.403444444444	35.795277777778	IR	Q5377769	Iran International Conference Center	District 1				Q1378975	convention center		
Q5945214	51.420833333333	35.709305555556	IR	Q5722492	Iranian Artists Forum	District 6		http://iranartists.org/		Q1329623	cultural center		
Q59501673	-110.68034	50.03976	CA	Q368241	Esplanade Arts and Heritage Centre	Medicine Hat		https://www.esplanade.ca/services/esplanade-rentals	401 First St SE	Q1329623	cultural center		
Q59508970			CA	Q1805330	salishan Place by the River	Langley		http://museum.tol.ca/		Q1329623	cultural center		
Q59536269	3.3786	6.503424	NG	Q8673	Centre for Contemporary Art	Lagos		http://www.ccalagos.org		Q1329623	cultural center		
Q59536627	-6.832005	34.017775	MA	Q3551	Institut Français de Rabat	Rabat		https://if-maroc.org/rabat/		Q1329623	cultural center		
Q59550292	33.525723	44.613895	RU	Q7525	House of the Officers of the Black Sea Fleet	Sevastopol			299011, г. Севастополь, улица Ленина, 9	Q1329623	cultural center		
Q59550292	33.525723	44.613895	UA	Q7525	House of the Officers of the Black Sea Fleet	Sevastopol			299011, г. Севастополь, улица Ленина, 9	Q1329623	cultural center		
Q5956986	-71.0842	42.3475	US	Q771	John B. Hynes Veteran's Memorial Convention Center	Massachusetts		http://www.massconvention.com/jhcc.html		Q1378975	convention center		
Q59583733	33.43524	44.58429	RU	Q7525	Cultural Information Centre	Sevastopol		https://севкиц.рф/	улица Павла Корчагина, 1	Q1329623	cultural center		
Q59583733	33.43524	44.58429	UA	Q7525	Cultural Information Centre	Sevastopol		https://севкиц.рф/	улица Павла Корчагина, 1	Q1329623	cultural center		
Q5959034	51.469696	35.808069	IR	Q590866	Niavaran Cultural Center	Tehran Province				Q1329623	cultural center		
Q59616975	142.5315	-37.15801	AU	Q844442	Brambuk - The National Park & Cultural Centre	Halls Gap		http://www.brambuk.com.au/	277 Grampians Rd, Halls Gap VIC 3381	Q1329623	cultural center		
Q59616993	149.18221	-21.14448	AU	Q704371	Mackay Entertainment and Convention Centre	Mackay		http://www.themecc.com.au/	Alfred Street, Mackay QLD 4740	Q1378975	convention center		
Q59616993	149.18221	-21.14448	AU	Q704371	Mackay Entertainment and Convention Centre	Mackay		http://www.themecc.com.au/	Alfred Street, Mackay QLD 4740	Q1329623	cultural center		
Q5962732	-3.699919	40.406101	ES		La Casa Encendida			http://www.lacasaencendida.es		Q1329623	cultural center		
Q5962987			ES	Q599932	La Conservera	Ceutí				Q1329623	cultural center		
Q59653006	9.42117	55.04736	DK	Q21152	Sønderjyllandshallen	Aabenraa Municipality	133954557	http://www.sjhallen.dk/	H. P. Hanssens Gade 7, 6200 Aabenraa, Denmark	Q1329623	cultural center		
Q5965398	-4.4453444444444	36.689472222222	ES	Q8851	La Térmica	Málaga		http://www.latermicamalaga.com/		Q1329623	cultural center		
Q5965398	-4.4453444444444	36.689472222222	ES	Q5046107	La Térmica	Carretera de Cádiz (District 7)		http://www.latermicamalaga.com/		Q1329623	cultural center		
Q5967714	-81.8531	41.3985	US	Q1397	International Exposition Center	Ohio		https://www.ixcenter.com/		Q1378975	convention center		
Q5968361			GR		IANOS			https://www.ianos.gr/		Q1329623	cultural center		
Q59712337	-44.3065294	-2.530031	BR	Q28441	Centro de Criatividade Odylo Costa Filho	São Luís		http://www.sectur.ma.gov.br/centro-de-criatividade-odylo-costa-filho	Rampa do Comércio, nº 200 - Praia Grande, São Luís-MA	Q1329623	cultural center		
Q59712337	-44.3065294	-2.530031	BR	Q28441	Centro de Criatividade Odylo Costa Filho	São Luís		http://www.sectur.ma.gov.br/centro-de-criatividade-odylo-costa-filho	Ladeira do Comércio, 200 - Centro, São Luís - MA, 65010-490	Q1329623	cultural center		
Q597597	3.6109722222222	51.49875		Q10076	Vleeshal Middelburg	Middelburg		http://www.vleeshal.nl	Markt 1	Q1329623	cultural center		
Q59767315	23.83547	53.6866	BY	Q181376	Narodny Dom	Hrodna				Q1329623	cultural center		
Q59822035	6.66166	51.04718	DE	Q1667307	Kulturzentrum Sinsteden	Sinsteden		https://kulturzentrum-sinsteden.de/		Q1329623	cultural center		
Q5989838	-16.726888888889	28.069444444444	ES	Q353618	Magma Art & Congress	Adeje				Q1378975	convention center		
Q5995611	-92.1815	32.5055	US		Ike Hamilton Expo Center					Q1378975	convention center		
Q59961996				Q26555	Cultura	Ede		https://www.cultura-ede.nl		Q1329623	cultural center		
Q59962068					Haaksbergen Kulturhus Foundation			https://www.kulturhushaaksbergen.nl/		Q1329623	cultural center		
Q59962272					De Domijnen Public Library, Art and Culture Foundation			https://www.dedomijnen.nl/	Kapittelstraat 6, 6131 ER Sittard	Q1329623	cultural center		
Q59962410					RegioCultuurCentrum Idea Foundation			https://www.ideacultuur.nl/		Q1329623	cultural center		
Q59980071	14.6828272	49.7813919	CZ	Q56413379	Sokolovna Benešov	Q56413379			Tyršova 438, Benešov, 256 01	Q1329623	cultural center		
Q6000931	122.5448	10.71458	PH		Iloilo Convention Center					Q1378975	convention center		
Q6002410	-80.8377	35.2272	US	Q16565	ImaginOn: The Joe & Joan Martin Center	Charlotte		https://www.imaginon.org/		Q1329623	cultural center		
